				
5489.84				-14.9952
5509.95				-15.1602
5519.82				-15.2056
5529.89				-15.3679
5539.95				-15.4020
5549.82				-15.4947
5559.88				-15.5919
5569.94				-15.5844
5579.8				-15.7411
5599.93				-15.8717
5609.8				-15.9151
5619.86				-16.0038
5629.91				-16.0243
5639.97				-16.2076
5649.86				-16.2762
5659.91				-16.4215
5679.83				-16.5293
5689.9				-16.5439
5699.94				-16.5860
5709.83				-16.6789
5729.95				-16.9168
5739.81				-16.9759
5749.88				-17.0054
5759.92				-17.0708
5769.79				-17.1163
5779.86				-17.3904
5789.92				-17.3289
5799.97				-17.4056
5809.85				-17.4339
5819.89				-17.5148
5829.95				-17.6803
5839.84				-17.7154
5849.88				-17.8607
5859.94				-17.8735
5869.82				-18.0128
5889.93				-18.0441
5899.8				-18.0971
5909.86				-18.2544
5919.92				-18.2332
5929.79				-18.4787
5939.85				-18.4709
5949.92				-18.4981
5959.98				-18.5419
5979.89				-18.6452
5989.94				-18.6777
5999.83				-18.9057
6009.88				-18.9441
6029.82				-19.1387
6039.87				-19.1553
6049.92				-19.2308
6059.79				-19.2905
6069.85				-19.4294
6079.92				-19.4182
6089.78				-19.4783
6099.86				-19.6091
6109.9				-19.6906
6119.79				-19.6527
6129.84				-19.8633
6139.89				-19.9234
6149.94				-19.8986
6159.82				-20.0871
6169.88				-20.2476
6179.95				-20.1524
6189.81				-20.3119
6199.87				-20.3013
6209.92				-20.4096
6229.84				-20.5046
6239.91				-20.5847
6249.79				-20.6424
6259.83				-20.6851
6269.91				-20.7843
6279.77				-20.7259
6289.83				-20.8852
6299.9				-21.0184
6309.96				-21.0480
6319.82				-21.1453
6329.87				-21.2922
6339.94				-21.3553
6349.81				-21.3301
6359.87				-21.3076
6369.93				-21.5426
6379.81				-21.5588
6389.85				-21.5151
6399.91				-21.6573
6409.79				-21.7619
6429.91				-21.8783
6439.76				-21.8768
6449.83				-21.9500
6459.89				-22.0183
6469.96				-22.1351
6479.82				-22.1387
6489.88				-22.3047
6499.95				-22.3332
6509.79				-22.2836
6519.86				-22.4215
6529.93				-22.5590
6539.8				-22.6123
6549.86				-22.7002
6559.92				-22.6969
6569.79				-22.6760
6579.85				-22.8074
6589.91				-22.8144
6599.76				-22.9678
6609.83				-22.9498
6629.94				-23.1197
6639.82				-23.1898
6649.87				-23.1662
6659.93				-23.3582
6669.79				-23.2794
6679.86				-23.4322
6689.93				-23.4618
6699.79				-23.5136
6709.84				-23.5020
6719.9				-23.6926
6729.79				-23.7811
6749.9				-23.7785
6759.76				-23.9354
6769.83				-23.8314
6779.89				-23.9439
6789.94				-24.0817
6799.82				-24.1438
6809.88				-24.2698
6819.94				-24.3309
6839.84				-24.3253
6849.92				-24.3752
6859.8				-24.4147
6869.85				-24.5444
6879.9				-24.6768
6889.79				-24.5790
6899.83				-24.6681
6909.89				-24.7257
6919.77				-24.7803
6929.83				-24.8396
6939.89				-24.9769
6959.8				-24.9866
6969.87				-25.1238
6979.94				-25.2443
6989.81				-25.2970
6999.86				-25.2636
7009.91				-25.4014
7019.8				-25.4472
7029.85				-25.5191
7039.92				-25.5643
7049.79				-25.5500
7059.84				-25.6019
7069.89				-25.6204
7079.76				-25.6974
7089.81				-25.7403
7099.88				-25.8376
7119.82				-25.8979
7129.86				-25.8767
7139.94				-26.0091
7149.8				-26.1199
7159.86				-26.1125
7169.92				-26.2109
7179.79				-26.2350
7189.84				-26.2770
7199.89				-26.2656
7209.76				-26.3796
7219.83				-26.4007
7239.76				-26.6246
7249.83				-26.5964
7259.87				-26.6845
7269.94				-26.6127
7289.87				-26.7668
7299.93				-26.7431
7309.79				-26.8495
7319.86				-26.9979
7339.78				-26.9617
7349.84				-26.9631
7359.9				-27.0675
7369.77				-27.1728
7379.83				-27.1737
7389.89				-27.2035
7399.77				-27.2904
7409.82				-27.3450
7419.87				-27.3725
7429.94				-27.4597
7439.8				-27.5738
7449.86				-27.6377
7459.92				-27.5944
7469.8				-27.6229
7479.84				-27.6562
7499.77				-27.8509
7509.86				-27.9259
7519.9				-27.8806
7529.77				-27.9861
7549.88				-28.0223
7559.75				-28.0015
7569.82				-28.0784
7579.89				-28.2086
7599.8				-28.0563
7609.86				-28.2005
7619.93				-28.2960
7629.81				-28.2436
7639.85				-28.4374
7649.91				-28.5148
7659.78				-28.5473
7669.83				-28.4977
7679.9				-28.5711
7689.75				-28.6605
7699.83				-28.6462
7709.87				-28.7583
7719.75				-28.8763
7729.81				-28.7279
7739.88				-28.8820
7759.8				-28.8630
7769.85				-28.9344
7779.92				-29.0410
7789.79				-29.1219
7799.86				-29.0469
7809.91				-29.1839
7819.77				-29.3921
7829.82				-29.3100
7849.77				-29.2968
7859.82				-29.3571
7869.88				-29.5407
7879.76				-29.4465
7889.81				-29.6586
7899.88				-29.575
7909.74				-29.7437
7919.78				-29.7299
7929.86				-29.8436
7939.93				-29.7430
7949.8				-29.8022
7959.85				-29.9879
7969.91				-29.9061
7979.76				-29.9545
7989.81				-30.0066
7999.91				-30.0499
8009.77				-30.1357
8019.81				-30.0809
8029.88				-30.2736
8049.81				-30.2008
8059.87				-30.3089
8069.74				-30.4579
8079.79				-30.4079
8099.92				-30.5031
8109.78				-30.4227
8119.85				-30.5365
8129.9				-30.561
8149.83				-30.7373
8159.89				-30.6469
8169.75				-30.6069
8179.81				-30.8530
8189.88				-30.8003
8199.75				-30.8274
8209.82				-30.9430
8219.87				-30.9464
8229.74				-30.9861
8239.79				-30.9482
8249.86				-31.0097
8269.78				-31.0867
8279.84				-31.2103
8289.89				-31.3013
8299.77				-31.2148
8319.9				-31.3730
8329.78				-31.3758
8339.8				-31.4616
8349.89				-31.3517
8359.75				-31.4915
8369.8				-31.5456
8379.85				-31.6125
8389.74				-31.6147
8399.78				-31.6639
8409.85				-31.7050
8419.9				-31.7201
8429.78				-31.7406
8439.84				-31.8935
8449.91				-31.8358
8459.78				-31.9139
8469.83				-31.8195
8479.89				-31.8741
8489.77				-32.0160
8499.81				-32.0790
8509.86				-32.2125
8519.75				-32.2951
8529.79				-32.2197
8539.85				-32.2469
8559.78				-32.2443
8569.86				-32.3409
8579.9				-32.3818
8589.78				-32.3087
8599.84				-32.4942
8609.89				-32.4481
8619.77				-32.5991
8629.83				-32.4429
8639.88				-32.4786
8649.75				-32.4925
8659.81				-32.7558
8669.87				-32.7107
8679.75				-32.8323
8689.79				-32.6580
8699.83				-32.8529
8709.75				-32.8388
8719.78				-32.8543
8729.84				-32.9453
8739.9				-33.0466
8759.82				-32.9256
8769.89				-33.1055
8779.76				-33.2758
8789.83				-33.2070
8799.88				-33.2831
8809.76				-33.3870
8819.81				-33.2977
8829.87				-33.3212
8839.74				-33.3410
8849.8				-33.4512
8859.87				-33.3598
8879.76				-33.4790
8889.85				-33.5405
8899.93				-33.5381
8909.78				-33.5658
8929.89				-33.5541
8939.77				-33.6401
8949.82				-33.7246
8959.88				-33.6646
8969.76				-33.7476
8979.82				-33.9072
8989.86				-33.7428
8999.73				-33.8932
9009.8				-33.9592
9019.84				-34.0122
9029.72				-34.0703
9039.78				-34.0475
9049.86				-34.1000
9059.89				-34.0723
9069.76				-34.2538
9089.88				-34.1000
9099.75				-34.2393
9109.82				-34.4001
9119.87				-34.2655
9139.81				-34.4325
9149.87				-34.4684
9159.73				-34.5251
9169.79				-34.3743
9179.86				-34.4851
9189.73				-34.5013
9199.77				-34.5942
9209.84				-34.5923
9219.72				-34.6308
9229.76				-34.6485
9239.82				-34.7649
9259.76				-34.7129
9269.82				-34.7721
9279.88				-34.6775
9289.75				-34.9128
9309.86				-34.8761
9319.74				-35.0510
9329.79				-34.9903
9339.86				-35.0259
9349.71				-34.9678
9359.78				-35.1252
9369.83				-35.1277
9379.71				-35.0360
9389.76				-35.1850
9399.83				-35.2699
9409.88				-35.1455
9419.76				-35.3936
9429.82				-35.2327
9439.88				-35.3269
9449.73				-35.2680
9459.79				-35.4204
9469.85				-35.4215
9479.72				-35.4548
9489.79				-35.6351
9499.84				-35.3160
9509.73				-35.4007
9519.76				-35.5497
9529.85				-35.5641
9539.69				-35.5382
9549.78				-35.6768
9559.81				-35.6240
